ID: 1, BinID: 25, Cliente: Cliente_630, FechaPerso: 1/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 926, BinID: 83, Cliente: Cliente_520, FechaPerso: 7/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 927, BinID: 21, Cliente: Cliente_420, FechaPerso: 2/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 928, BinID: 46, Cliente: Cliente_527, FechaPerso: 6/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 929, BinID: 68, Cliente: Cliente_983, FechaPerso: 4/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 930, BinID: 15, Cliente: Cliente_75, FechaPerso: 10/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 931, BinID: 23, Cliente: Cliente_418, FechaPerso: 6/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 932, BinID: 60, Cliente: Cliente_917, FechaPerso: 12/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 933, BinID: 16, Cliente: Cliente_454, FechaPerso: 3/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 934, BinID: 52, Cliente: Cliente_935, FechaPerso: 10/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 935, BinID: 69, Cliente: Cliente_297, FechaPerso: 5/22/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 936, BinID: 28, Cliente: Cliente_62, FechaPerso: 8/8/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 937, BinID: 82, Cliente: Cliente_807, FechaPerso: 6/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 938, BinID: 31, Cliente: Cliente_328, FechaPerso: 7/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 939, BinID: 39, Cliente: Cliente_363, FechaPerso: 6/4/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 940, BinID: 21, Cliente: Cliente_34, FechaPerso: 1/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 941, BinID: 48, Cliente: Cliente_142, FechaPerso: 5/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 942, BinID: 67, Cliente: Cliente_641, FechaPerso: 1/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 943, BinID: 78, Cliente: Cliente_621, FechaPerso: 10/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 944, BinID: 54, Cliente: Cliente_538, FechaPerso: 5/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 945, BinID: 17, Cliente: Cliente_527, FechaPerso: 3/31/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 946, BinID: 22, Cliente: Cliente_410, FechaPerso: 4/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 947, BinID: 64, Cliente: Cliente_447, FechaPerso: 7/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 948, BinID: 69, Cliente: Cliente_588, FechaPerso: 9/14/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 949, BinID: 76, Cliente: Cliente_167, FechaPerso: 6/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 950, BinID: 28, Cliente: Cliente_474, FechaPerso: 1/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 951, BinID: 7, Cliente: Cliente_933, FechaPerso: 12/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 952, BinID: 68, Cliente: Cliente_536, FechaPerso: 7/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 953, BinID: 74, Cliente: Cliente_324, FechaPerso: 11/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 954, BinID: 92, Cliente: Cliente_21, FechaPerso: 5/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 955, BinID: 97, Cliente: Cliente_649, FechaPerso: 4/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 956, BinID: 58, Cliente: Cliente_457, FechaPerso: 2/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 957, BinID: 10, Cliente: Cliente_732, FechaPerso: 7/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 958, BinID: 19, Cliente: Cliente_497, FechaPerso: 1/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 959, BinID: 22, Cliente: Cliente_229, FechaPerso: 11/6/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 960, BinID: 40, Cliente: Cliente_477, FechaPerso: 6/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 961, BinID: 55, Cliente: Cliente_468, FechaPerso: 9/7/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 962, BinID: 75, Cliente: Cliente_710, FechaPerso: 8/30/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 963, BinID: 83, Cliente: Cliente_992, FechaPerso: 11/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 964, BinID: 71, Cliente: Cliente_361, FechaPerso: 7/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 965, BinID: 28, Cliente: Cliente_79, FechaPerso: 7/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 966, BinID: 5, Cliente: Cliente_366, FechaPerso: 8/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 967, BinID: 24, Cliente: Cliente_178, FechaPerso: 2/15/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 968, BinID: 3, Cliente: Cliente_601, FechaPerso: 11/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 969, BinID: 48, Cliente: Cliente_531, FechaPerso: 7/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 970, BinID: 78, Cliente: Cliente_401, FechaPerso: 10/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 971, BinID: 10, Cliente: Cliente_926, FechaPerso: 7/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 972, BinID: 40, Cliente: Cliente_716, FechaPerso: 11/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 973, BinID: 34, Cliente: Cliente_581, FechaPerso: 11/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 974, BinID: 6, Cliente: Cliente_271, FechaPerso: 6/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 975, BinID: 37, Cliente: Cliente_311, FechaPerso: 11/15/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 976, BinID: 56, Cliente: Cliente_218, FechaPerso: 3/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 977, BinID: 68, Cliente: Cliente_621, FechaPerso: 3/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 978, BinID: 75, Cliente: Cliente_826, FechaPerso: 8/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 979, BinID: 79, Cliente: Cliente_850, FechaPerso: 5/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 980, BinID: 37, Cliente: Cliente_904, FechaPerso: 11/15/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 981, BinID: 34, Cliente: Cliente_141, FechaPerso: 1/29/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 982, BinID: 26, Cliente: Cliente_658, FechaPerso: 2/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 983, BinID: 64, Cliente: Cliente_518, FechaPerso: 8/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 984, BinID: 76, Cliente: Cliente_549, FechaPerso: 4/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 985, BinID: 22, Cliente: Cliente_138, FechaPerso: 8/7/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 986, BinID: 36, Cliente: Cliente_748, FechaPerso: 12/30/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 987, BinID: 42, Cliente: Cliente_531, FechaPerso: 5/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 988, BinID: 19, Cliente: Cliente_495, FechaPerso: 8/24/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 989, BinID: 26, Cliente: Cliente_560, FechaPerso: 8/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 990, BinID: 66, Cliente: Cliente_431, FechaPerso: 7/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 991, BinID: 9, Cliente: Cliente_701, FechaPerso: 10/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 992, BinID: 3, Cliente: Cliente_838, FechaPerso: 12/24/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 993, BinID: 66, Cliente: Cliente_539, FechaPerso: 7/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 994, BinID: 44, Cliente: Cliente_927, FechaPerso: 7/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 995, BinID: 53, Cliente: Cliente_157, FechaPerso: 10/16/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 996, BinID: 25, Cliente: Cliente_747, FechaPerso: 8/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 997, BinID: 75, Cliente: Cliente_210, FechaPerso: 8/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 998, BinID: 42, Cliente: Cliente_867, FechaPerso: 5/22/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 999, BinID: 46, Cliente: Cliente_951, FechaPerso: 6/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 1000, BinID: 3, Cliente: Cliente_919, FechaPerso: 1/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
